Region,Region Name,Org Code,Provider name,Date,Total MRI Scans,Total Prostate MRI
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/10/2022,1895,95
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/10/2023,2390,120
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/10/2024,2595,130
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/11/2018,1390,70
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/11/2019,1570,79
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/11/2020,1585,79
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/11/2021,1655,83
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/11/2022,1825,91
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/11/2023,2460,123
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/11/2024,2560,128
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/12/2018,1380,69
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/12/2019,1460,73
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/12/2020,1445,72
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/12/2021,1560,78
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/12/2022,1675,84
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/12/2023,2425,121
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/12/2024,2495,125
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/04/2016,225,11
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/05/2016,230,12
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/06/2016,185,9
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/07/2016,225,11
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/08/2016,220,11
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/09/2016,235,12
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/10/2016,155,8
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/11/2016,210,11
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/12/2016,210,11
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/01/2017,200,10
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/02/2017,215,11
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/03/2017,220,11
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/04/2017,240,12
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/05/2017,130,7
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/06/2017,220,11
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/07/2017,270,14
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/08/2017,285,14
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/09/2017,220,11
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/10/2017,265,13
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/11/2017,275,14
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/12/2017,210,11
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/01/2018,260,13
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/02/2018,215,11
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/03/2018,225,11
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust, 01/04/2018,220,11
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/01/2019,270,14
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/01/2020,290,15
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/01/2021,145,7
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/01/2022,335,17
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/01/2023,310,16
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/01/2024,425,21
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/01/2025,465,23
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/02/2019,215,11
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/02/2020,375,19
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/02/2021,180,9
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/02/2022,355,18
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/02/2023,270,14
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/02/2024,335,17
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/02/2025,360,18
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/03/2019,290,15
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/03/2020,245,12
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/03/2021,255,13
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/03/2022,295,15
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/03/2023,375,19
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/03/2024,315,16
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/03/2025,375,19
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/04/2019,240,12
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/04/2020,145,7
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/04/2021,210,11
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/04/2022,240,12
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/04/2023,275,14
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/04/2024,350,18
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/05/2018,210,11
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/05/2019,310,16
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/05/2020,65,3
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/05/2021,290,15
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/05/2022,305,15
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/05/2023,290,15
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/05/2024,300,15
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/06/2018,275,14
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/06/2019,235,12
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/06/2020,170,9
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/06/2021,230,12
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/06/2022,305,15
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/06/2023,315,16
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/06/2024,350,18
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/07/2018,290,15
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/07/2019,305,15
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/07/2020,175,9
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/07/2021,220,11
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/07/2022,345,17
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/07/2023,320,16
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/07/2024,330,17
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/08/2018,230,12
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/08/2019,275,14
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/08/2020,135,7
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/08/2021,255,13
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/08/2022,380,19
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/08/2023,275,14
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/08/2024,365,18
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/09/2018,270,14
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/09/2019,295,15
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/09/2020,170,9
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/09/2021,270,14
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/09/2022,335,17
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/09/2023,270,14
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/09/2024,350,18
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/10/2018,305,15
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/10/2019,375,19
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/10/2020,205,10
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/10/2021,295,15
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/10/2022,380,19
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/10/2023,305,15
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/10/2024,350,18
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/11/2018,240,12
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/11/2019,365,18
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/11/2020,225,11
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/11/2021,285,14
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/11/2022,385,19
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/11/2023,320,16
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/11/2024,375,19
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/12/2018,215,11
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/12/2019,230,12
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/12/2020,245,12
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/12/2021,365,18
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/12/2022,270,14
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/12/2023,370,19
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/12/2024,425,21
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/04/2016,2195,110
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/05/2016,2320,116
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/06/2016,2425,121
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/07/2016,2620,131
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/08/2016,2500,125
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/09/2016,2545,127
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/10/2016,2545,127
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/11/2016,2495,125
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/12/2016,2425,121
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/01/2017,2445,122
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/02/2017,2700,135
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/03/2017,2640,132
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/04/2017,2350,118
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/05/2017,2720,136
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/06/2017,2655,133
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/07/2017,2515,126
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/08/2017,2525,126
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/09/2017,2535,127
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/10/2017,2585,129
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/11/2017,2570,129
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/12/2017,2565,128
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/01/2018,2570,129
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/02/2018,2325,116
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/03/2018,2550,128
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust, 01/04/2018,2650,133
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/01/2019,2540,127
Y61,East of England Commissioning Region ,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/01/2020,2760,138
Y61,East of England Commissioning Region ,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/01/2021,2180,109
Y61,East of England Commissioning Region ,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/01/2022,2555,128
Y61,East of England Commissioning Region ,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/01/2023,2970,149
Y61,East of England Commissioning Region ,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/01/2024,2490,125
Y61,East of England Commissioning Region ,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/01/2025,3360,168
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/02/2019,2440,122
Y61,East of England Commissioning Region ,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/02/2020,2640,132
Y61,East of England Commissioning Region ,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/02/2021,1860,93
Y61,East of England Commissioning Region ,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/02/2022,2355,118
Y61,East of England Commissioning Region ,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/02/2023,2055,103
Y61,East of England Commissioning Region ,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/02/2024,2330,117
Y61,East of England Commissioning Region ,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/02/2025,3060,153
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/03/2019,2925,146
Y61,East of England Commissioning Region ,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/03/2020,2050,103
Y61,East of England Commissioning Region ,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/03/2021,2305,115
Y61,East of England Commissioning Region ,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/03/2022,2680,134
Y61,East of England Commissioning Region ,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/03/2023,2210,111
Y61,East of England Commissioning Region ,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/03/2024,2355,118
Y61,East of England Commissioning Region ,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/03/2025,2400,120
Y61,East of England Commissioning Region ,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/04/2019,2575,129
Y61,East of England Commissioning Region ,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/04/2020,725,36
Y61,East of England Commissioning Region ,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/04/2021,2570,129
Y61,East of England Commissioning Region ,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/04/2022,2345,117
Y61,East of England Commissioning Region ,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/04/2023,2330,117
Y61,East of England Commissioning Region ,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/04/2024,2490,125
Y55,#N/A,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/05/2018,2700,135
Y61,East of England Commissioning Region ,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/05/2019,2775,139
Y61,East of England Commissioning Region ,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,01/05/2020,1010,51
