Region,RegionName,Org Code,Provider name,Date,Median Days Test to Report
Y63,North East and Yorkshire Commissioning Region,RXF,Mid Yorkshire Teaching NHS Trust,01/06/2024,19
Y63,North East and Yorkshire Commissioning Region,RXF,Mid Yorkshire Teaching NHS Trust,01/07/2024,12
Y63,North East and Yorkshire Commissioning Region,RXF,Mid Yorkshire Teaching NHS Trust,01/08/2024,12
Y63,North East and Yorkshire Commissioning Region,RXF,Mid Yorkshire Teaching NHS Trust,01/09/2024,9
Y63,North East and Yorkshire Commissioning Region,RXF,Mid Yorkshire Teaching NHS Trust,01/10/2024,5
Y63,North East and Yorkshire Commissioning Region,RXF,Mid Yorkshire Teaching NHS Trust,01/11/2024,6
Y63,North East and Yorkshire Commissioning Region,RXF,Mid Yorkshire Teaching NHS Trust,01/12/2024,8
Y63,North East and Yorkshire Commissioning Region,RXF,Mid Yorkshire Teaching NHS Trust,01/01/2025,5
Y63,North East and Yorkshire Commissioning Region,RXF,Mid Yorkshire Teaching NHS Trust,01/02/2025,7
Y63,North East and Yorkshire Commissioning Region,RXF,Mid Yorkshire Teaching NHS Trust,01/03/2025,9
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/04/2020,2
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/05/2020,1
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/06/2020,1
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/07/2020,3
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/08/2020,3
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/09/2020,3
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/10/2020,3
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/11/2020,3
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/12/2020,3
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/01/2021,3
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/02/2021,3
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/03/2021,4
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/04/2021,4
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/05/2021,4
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/06/2021,5
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/07/2021,5
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/08/2021,8
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/09/2021,6
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/10/2021,6
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/11/2021,5
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/12/2021,6
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/01/2022,4
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/02/2022,6
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/03/2022,9
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/04/2022,6
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/05/2022,6
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/06/2022,9
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/07/2022,5
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/08/2022,4
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/09/2022,8
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/10/2022,6
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/11/2022,5
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/12/2022,8
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/01/2023,8
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/02/2023,9
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/03/2023,8
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/04/2023,9
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/05/2023,7
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/06/2023,6
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/07/2023,4
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/08/2023,6
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/09/2023,6
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/10/2023,7
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/11/2023,9
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/12/2023,4
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/01/2024,3
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/02/2024,4
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/03/2024,4
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/04/2024,3
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/05/2024,3
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/06/2024,4
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/07/2024,4
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/08/2024,6
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/09/2024,4
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/10/2024,4
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/11/2024,4
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/12/2024,5
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/01/2025,4
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/02/2025,4
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/03/2025,4
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/04/16,2
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/05/16,2
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/06/16,2
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/07/16,2
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/08/16,2
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/09/16,3
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/10/16,3
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/11/16,3
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/12/16,4
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/01/17,2.5
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/02/17,4
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/03/17,4
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/04/17,4
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/05/17,3
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/06/17,3
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/07/17,3
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/07/17,3
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/08/17,3
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/09/17,3
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/10/17,4
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/11/17,5
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/12/17,6
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/01/18,5
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/02/18,5
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/03/18,5
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust, 01/04/2018,5
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/05/2018,5
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/06/2018,3
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/07/2018,3
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/08/2018,4
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/09/2018,3
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/10/2018,2
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/11/2018,2
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/12/2018,4
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/01/2019,3
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/02/2019,3
Y55,#N/A,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/03/2019,3
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/04/2019,4
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/05/2019,4
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/06/2019,3
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/07/2019,4
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/08/2019,5
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/09/2019,4
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/10/2019,3
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/11/2019,5
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/12/2019,4
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/01/2020,5
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/02/2020,5
Y61,East of England Commissioning Region ,RD8,Milton Keynes University Hospital NHS Foundation Trust,01/03/2020,5
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/04/2020,49
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/05/2020,6
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/06/2020,2
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/07/2020,4
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/08/2020,2
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/09/2020,3
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/10/2020,4
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/11/2020,3
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/12/2020,4
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/01/2021,2
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/02/2021,2
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/03/2021,4
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/04/2021,4
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/05/2021,5
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/06/2021,14
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/07/2021,19
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/08/2021,9
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/09/2021,7
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/10/2021,30
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/11/2021,39
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/12/2021,42
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/01/2022,45
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/02/2022,49
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/03/2022,53
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/04/2022,50
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/05/2022,62.5
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/06/2022,70
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/07/2022,67
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/08/2022,81
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/09/2022,70
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/10/2022,80
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/11/2022,72
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/12/2022,61
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/01/2023,42.5
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/02/2023,31
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/03/2023,25
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/04/2023,13
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/05/2023,9
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/06/2023,12
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/07/2023,15
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/08/2023,10
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/09/2023,8
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/10/2023,6
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/11/2023,6
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/12/2023,9
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/01/2024,9
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/02/2024,9
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/03/2024,12
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/04/2024,8
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/05/2024,8
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/06/2024,7
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/07/2024,7
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/08/2024,8
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/09/2024,10
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/10/2024,13
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/11/2024,10
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/12/2024,6
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/01/2025,9
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/02/2025,12
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/03/2025,13
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/04/16,13
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/05/16,20
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/06/16,20
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/07/16,20
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/08/16,16
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/09/16,19
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/10/16,19
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/11/16,27
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/12/16,31
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/01/17,26
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/02/17,20
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/03/17,34
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/04/17,36
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/05/17,31
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/06/17,22
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/07/17,42
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/07/17,43
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/08/17,43
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/09/17,42
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/10/17,45
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/11/17,49
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/12/17,51
Y56,London Commissioning Region,RP6,Moorfields Eye Hospital NHS Foundation Trust,01/01/18,55
