Region,Org Code,Provider name,Modality,Date,Median Days Request to Test
Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2022,28
Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2023,32
Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2023,21
Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2023,25
Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2023,24
Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2023,21
Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2023,27
Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2023,25
Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2023,28
Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2023,27
Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2023,21
Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2023,27
Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2023,24
Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2024,32.5
Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2024,26
Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2024,25
Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2024,32
Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2024,25
Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2024,25
Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2024,23
Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2024,16
Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2024,17
Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2024,19
Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2024,22
Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2024,24
Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2025,30
Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2025,21
Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2025,18
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/04/2020,6
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/05/2020,5
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/06/2020,5
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/07/2020,12
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/08/2020,17
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/09/2020,18
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/10/2020,22
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/11/2020,21
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/12/2020,18
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/01/2021,17
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/02/2021,20
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/03/2021,25
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/04/2021,17
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/05/2021,15
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/06/2021,20
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/07/2021,19
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/08/2021,18
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/09/2021,20
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/10/2021,21
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/11/2021,20
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/12/2021,22
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/01/2022,25
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/02/2022,21
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/03/2022,21
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/04/2022,23
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/05/2022,22
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/06/2022,24
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/07/2022,26
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/08/2022,23
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/09/2022,24
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/10/2022,23
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/11/2022,21
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/12/2022,23
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/01/2023,25
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/02/2023,27
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/03/2023,26
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/04/2023,23
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/05/2023,23
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/06/2023,25
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/07/2023,20
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/08/2023,20
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/09/2023,20
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/10/2023,19
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/11/2023,15
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/12/2023,22
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/01/2024,22
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/02/2024,17
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/03/2024,17
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/04/2024,17
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/05/2024,16
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/06/2024,22
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/07/2024,25
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/08/2024,29
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/09/2024,33
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/10/2024,32
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/11/2024,32
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/12/2024,30
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/01/2025,37
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/02/2025,30
Y60,RX1,Nottingham University Hospitals NHS Trust,Magnetic Resonance Imaging,01/03/2025,29
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/05/2020,5
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/06/2020,7
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/07/2020,14
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/08/2020,12
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/09/2020,14
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/10/2020,12
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/11/2020,11
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/12/2020,11
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/01/2021,6
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/02/2021,65
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/03/2021,7
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/05/2020,3
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/06/2020,11
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/07/2020,16
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/08/2020,22
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/09/2020,32
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/10/2020,6
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/11/2020,6
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/12/2020,15
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/01/2021,10
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/02/2021,9
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/03/2021,10
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/04/2020,6
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/05/2020,7
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/06/2020,8
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/07/2020,9
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/08/2020,7
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/09/2020,85
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/10/2020,10
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/11/2020,7
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/12/2020,7
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/01/2021,7
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/02/2021,13
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/03/2021,10
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/04/2021,9
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/05/2021,5
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/06/2021,6
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/07/2021,8
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/08/2021,8
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/09/2021,10
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/10/2021,11
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/11/2021,6
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/12/2021,9
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/01/2022,9
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/02/2022,8
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/03/2022,8
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/04/2021,10
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/05/2021,115
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/06/2021,10
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/07/2021,11
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/08/2021,11
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/09/2021,15
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/04/2021,19
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/05/2021,16
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/06/2021,18
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/07/2021,18
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/08/2021,12
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/09/2021,11
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/10/2021,11
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/11/2021,14
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/12/2021,14
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/01/2022,215
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/02/2022,15
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/03/2022,155
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/04/2022,8
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/05/2022,9
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/06/2022,22
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/07/2022,21
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/08/2022,16
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/09/2022,24
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/10/2022,18
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/11/2022,18
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/12/2022,19
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/01/2023,23
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/02/2023,14
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/03/2023,11.5
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/08/2022,3.5
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/09/2022,4
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/10/2022,4.5
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/11/2022,4
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/12/2022,2
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/01/2023,6
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/02/2023,7
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/03/2023,7
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/04/2022,15
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/05/2022,21
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/06/2022,32
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/07/2022,12
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/08/2022,9
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/09/2022,8.5
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/10/2022,12
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/11/2022,14
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/12/2022,15
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/01/2023,14
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/02/2023,15
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/03/2023,18
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/04/2023,13
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/05/2023,13
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/06/2023,15
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/07/2023,8
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/08/2023,9
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/09/2023,12
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/10/2023,12
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/11/2023,9
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/12/2023,12
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/01/2024,11.5
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/02/2024,14
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/03/2024,17.5
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/04/2023,7.5
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/05/2023,6
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/06/2023,11
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/07/2023,7
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/08/2023,7
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/09/2023,8
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/10/2023,10
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/11/2023,12
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/12/2023,10
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/01/2024,6.5
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/02/2024,9
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/03/2024,12
Y62,NT2,Nuffield Health,Magnetic Resonance Imaging,01/02/2024,9
Y62,NT2,Nuffield Health,Magnetic Resonance Imaging,01/03/2024,14
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/04/2023,14
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/05/2023,14
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/06/2023,12
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/07/2023,14
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/08/2023,10
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/09/2023,11
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/10/2023,12
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/11/2023,13
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/12/2023,15
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/01/2024,17
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/02/2024,15
Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,01/03/2024,16
Y56,NT2,Nuffield Health,Magnetic Resonance Imaging,01/02/2025,10
Y56,NT2,Nuffield Health,Magnetic Resonance Imaging,01/03/2025,8
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/04/2024,18
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/05/2024,14.5
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/06/2024,20
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/07/2024,15
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/08/2024,11
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/09/2024,12
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/10/2024,13
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/11/2024,9
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/12/2024,12
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/01/2025,7
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/02/2025,11
Y58,NT2,Nuffield Health,Magnetic Resonance Imaging,01/03/2025,14
Y59,NT2,Nuffield Health,Magnetic Resonance Imaging,01/05/2024,14.5
Y59,NT2,Nuffield Health,Magnetic Resonance Imaging,01/06/2024,8
Y59,NT2,Nuffield Health,Magnetic Resonance Imaging,01/07/2024,8
Y59,NT2,Nuffield Health,Magnetic Resonance Imaging,01/08/2024,5
Y59,NT2,Nuffield Health,Magnetic Resonance Imaging,01/09/2024,7
Y59,NT2,Nuffield Health,Magnetic Resonance Imaging,01/10/2024,6
Y59,NT2,Nuffield Health,Magnetic Resonance Imaging,01/11/2024,8
Y59,NT2,Nuffield Health,Magnetic Resonance Imaging,01/12/2024,9
Y59,NT2,Nuffield Health,Magnetic Resonance Imaging,01/01/2025,9
Y59,NT2,Nuffield Health,Magnetic Resonance Imaging,01/02/2025,6
Y59,NT2,Nuffield Health,Magnetic Resonance Imaging,01/03/2025,5
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/04/2024,9
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/05/2024,8
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/06/2024,10
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/07/2024,8
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/08/2024,8
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/09/2024,9
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/10/2024,8
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/11/2024,10
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/12/2024,13
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/01/2025,12
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/02/2025,10.5
Y60,NT2,Nuffield Health,Magnetic Resonance Imaging,01/03/2025,10
